H6_freq,H6_power,H6_db,H7_freq,H7_power,H7_db,H8_freq,H8_power,H8_db,H9_freq,H9_power,H9_db,H10_freq,H10_power,H10_db,H11_freq,H11_power,H11_db,H12_freq,H12_power,H12_db,H13_freq,H13_power,H13_db,H14_freq,H14_power,H14_db,H15_freq,H15_power,H15_db,H16_freq,H16_power,H16_db,H17_freq,H17_power,H17_db,H18_freq,H18_power,H18_db,H19_freq,H19_power,H19_db,H20_freq,H20_power,H20_db,U6_freq,U6_power,U6_db,U7_freq,U7_power,U7_db,U8_freq,U8_power,U8_db,U9_freq,U9_power,U9_db,U10_freq,U10_power,U10_db,U11_freq,U11_power,U11_db,U12_freq,U12_power,U12_db,U13_freq,U13_power,U13_db,U14_freq,U14_power,U14_db,U15_freq,U15_power,U15_db,U16_freq,U16_power,U16_db,U17_freq,U17_power,U17_db,U18_freq,U18_power,U18_db,U19_freq,U19_power,U19_db,U20_freq,U20_power,U20_db,filename,channel
3274202.34680176,0.439370496720896,-56.3996295154327,3546953.20129395,0.802780339520798,-48.0716569193537,4297018.05114746,1.46726415910491,-51.6551343685648,4499912.26196289,2.06706311607262,-42.6011791249906,4999876.02233887,2.19606896829078,-48.0941704439879,5500078.20129395,2.26372360859718,-42.0477189015893,6183624.26757812,2.14380716910779,-50.2721276766082,6720781.32629395,2.19189528132827,-50.5396808077345,6720781.32629395,2.18446243527255,-50.5396808077345,7452964.78271484,2.16493087777332,-49.6434349237516,7707357.40661621,2.11910514355567,-50.1803699322833,8437871.9329834,2.23240881342979,-49.4748713526321,8843183.51745605,2.25846930969755,-50.2606618190338,9521722.7935791,2.29948162779569,-49.9308367753222,9823083.87756348,2.39129560962134,-48.6109000912187,3274202.34680176,0.0940046477712562,-56.3996295154327,3745555.87768555,0.170879790524073,-53.7952806054203,4297018.05114746,0.301223323460929,-51.6551343685648,4761695.86181641,0.362248497442663,-50.8821986062543,5288600.92163086,0.387229749893401,-49.8963697962194,5748271.94213867,0.355946498804739,-51.1467612311067,6260156.63146973,0.363904831677827,-51.1217427067624,6720781.32629395,0.376212626688168,-50.5396808077345,7238388.06152344,0.354093113261858,-51.5210242811239,7707357.40661621,0.347604231131007,-50.1803699322833,8228540.42053223,0.362405216073465,-50.854661671502,8722305.29785156,0.378987413791532,-50.9017195161282,9222269.05822754,0.367470652259825,-50.7071215756234,9711265.56396484,0.39510640745316,-50.3978540064315,10251045.2270508,0.3962790708618,-49.9116407260595,PCI_100x_02.pacq,64
3250360.4888916,0.399044681390161,-57.1475702766397,3499984.74121094,0.733186233359975,-52.8911056634848,3999948.50158691,1.40513351814629,-45.3608637981109,4499912.26196289,1.90394630941399,-45.5016681067689,5084276.19934082,2.03901596946153,-50.3203178643626,5767107.0098877,1.93845121376296,-50.5217863633381,6015300.75073242,1.97202154793076,-50.4066235731878,6286621.09375,1.94060649477727,-50.578674045481,7166147.23205566,1.99348030498093,-50.442245251372,7325649.26147461,1.94831080399261,-50.5817718885204,7979869.8425293,1.97558227961932,-50.3574784465321,8495807.64770508,2.03917313173339,-50.2372725780551,8869886.39831543,2.09778034603628,-49.9518780259504,9396553.03955078,2.13755025882004,-50.1443422226481,9829998.01635742,2.1905973374748,-50.0794109647005,3250360.4888916,0.0849792630803136,-57.1475702766397,3789901.73339844,0.175267509408195,-54.1942813947952,4239082.33642578,0.294910467938102,-51.014965781335,4792451.85852051,0.340823404615497,-50.9295218037542,5205392.83752441,0.332406915069549,-51.2179934676094,5767107.0098877,0.328112516583542,-50.5217863633381,6286621.09375,0.332574149780558,-50.578674045481,6754398.34594727,0.334654661643469,-51.1025088948828,7260084.15222168,0.320770798850301,-51.1139386104979,7739067.07763672,0.332929503686452,-50.7323389216018,8240938.18664551,0.339989009064839,-50.8600022422125,8737802.50549316,0.343502221293095,-51.1139139101456,9225368.49975586,0.372229890974563,-50.4520648326192,9712219.23828125,0.355719460062786,-50.365435277515,10292768.4783936,0.393931188062253,-50.5305326362361,PCI_100x_02.pacq,128
3290414.81018066,0.0734466065997361,-61.1671551788705,3784179.6875,0.445440293185301,-54.3916154233475,4056692.12341309,1.20144532071583,-52.0589386034999,4431486.12976074,1.83329063073153,-50.8602935412351,5187034.60693359,2.15542429098137,-50.224833680126,5478143.6920166,2.16709582359594,-50.2593400371507,5856990.81420898,2.22050099072759,-49.8369150811564,6251335.14404297,2.16500229013048,-50.3736129285161,6999969.48242188,2.2734717204869,-49.5970188375785,7753372.19238281,2.31681078471116,-49.8190810655704,8010387.4206543,2.28478111333905,-49.6117178026923,8437395.0958252,2.33134015271912,-49.5536178422485,9055376.05285645,2.42691949651026,-50.100616635508,9592294.69299316,2.45777851930052,-49.9842084113969,10269641.8762207,2.47441582617221,-49.6359821820863,3290414.81018066,0.0285197108436653,-61.1671551788705,3784179.6875,0.12754910726831,-54.3916154233475,4282474.51782227,0.270363654860115,-52.5586507391995,4716873.16894531,0.337743749110462,-51.1971680506166,5238056.18286133,0.370846984351214,-50.2975848041736,5709648.13232422,0.364584892039189,-50.4496608947715,6251335.14404297,0.365032127684983,-50.3736129285161,6721973.41918945,0.356872729802032,-50.3762892340201,7215976.71508789,0.384427016068416,-50.3621890076817,7753372.19238281,0.401177182879948,-49.8190810655704,8229970.93200684,0.359919997404779,-50.6881266704582,8742570.8770752,0.412298754056959,-50.777210842018,9217500.68664551,0.39419692332584,-50.6166283321964,9786128.99780273,0.41457304963361,-51.1115483002179,10269641.8762207,0.413126613475723,-49.6359821820863,PCI_1m_x_01.pacq,1
3092050.55236816,0.433456192878306,-56.3833571697739,3726482.39135742,0.809765380378586,-53.0222636566507,4023313.52233887,1.52012950368302,-51.626050904584,4443883.89587402,2.04910814133072,-50.5191844126656,5033016.20483398,2.14666701204578,-49.7900982126093,5477905.2734375,2.20680040043618,-49.418145166838,6079196.92993164,2.13659366695174,-50.0832132196602,6354331.97021484,2.06902239833917,-49.5387435566373,7036447.52502441,2.17355806572154,-50.0850821180767,7364988.32702637,2.1572650107389,-50.357407601438,7952690.12451172,2.16667702644926,-50.2676092368279,8568048.47717285,2.20371889079127,-50.0916879040511,8997201.91955566,2.23829571726047,-49.8192922187224,9771585.46447754,2.29615537397601,-49.4280497758949,10129213.3331299,2.45121687822945,-48.915066880354,3248929.97741699,0.088864487860005,-56.6179450042467,3726482.39135742,0.185473698759555,-53.0222636566507,4225730.89599609,0.304688506873803,-51.8534369886805,4710912.70446777,0.354355608603042,-50.6312235048322,5200624.46594238,0.379593481070381,-50.8751274526955,5796670.91369629,0.360670378660319,-50.1648232488747,6295442.58117676,0.362854875084602,-50.3137129576841,6796836.85302734,0.353155985370528,-50.567376984565,7251739.50195312,0.353432597491358,-50.5084019550552,7710933.68530273,0.379951085422343,-50.8132616549904,8287191.39099121,0.338117680227076,-50.7446792861217,8747339.24865723,0.379234238248652,-50.1660903424112,9243488.31176758,0.367763077445379,-50.5249807835405,9771585.46447754,0.404170175612984,-49.4280497758949,10264158.2489014,0.403287552117984,-49.6909179375488,PCI_1m_x_01.pacq,64
3286123.27575684,0.391997685208237,-57.2310212174175,3794193.26782227,0.740303709361016,-52.993356596313,4285812.37792969,1.36610023151758,-51.2393636454375,4759073.25744629,1.82550931331169,-50.3058409535035,4759073.25744629,1.98421532932983,-50.3058409535035,5646944.04602051,2.0012136501028,-49.5954475118061,5977630.61523438,1.94565736207154,-50.2339626004455,6411075.59204102,1.97712878389357,-50.8122068479816,6914854.04968262,1.93196753050915,-50.9751687673863,7328987.12158203,1.94798734718765,-50.2727836673633,8157968.52111816,1.99777750281295,-50.6270142095045,8308410.64453125,2.04646469991004,-50.0901211915506,8930683.13598633,2.02579684181506,-50.3257824655315,9681701.66015625,2.13072970098484,-49.9870431203442,10135889.0533447,2.16730763363867,-50.1366472093015,3286123.27575684,0.0822128714135192,-57.2310212174175,3794193.26782227,0.170654512562732,-52.993356596313,4285812.37792969,0.285342748368749,-51.2393636454375,4759073.25744629,0.325719727624844,-50.3058409535035,5214452.74353027,0.326267568873306,-50.8503360362976,5763530.73120117,0.329343747243944,-50.4218316125533,6220340.72875977,0.340313036399079,-51.0255346454548,6743907.9284668,0.317803692408498,-51.0408731605041,7275104.52270508,0.326801451872652,-52.062488631512,7700204.84924316,0.333005273064028,-50.9486249324477,8274555.20629883,0.318262005172556,-51.0927786602416,8773326.8737793,0.348901849023607,-50.513099286985,9248971.93908691,0.337442189018753,-51.5906885290292,9745597.83935547,0.374654785182005,-50.5584034427146,10272502.8991699,0.369777017192522,-50.914665137325,PCI_1m_x_01.pacq,128
3274917.60253906,0.0722969163864783,-62.1875449756871,3792524.33776855,0.434618820669366,-55.1039205170615,4129648.20861816,1.18368940247159,-51.5179232531789,4726886.74926758,1.86781833513849,-50.5247125508759,5073308.94470215,2.09281884365935,-49.6324663036875,5490541.45812988,2.16285235749212,-50.2176813021683,6027936.9354248,2.22112811910408,-49.1748463239994,6795644.76013184,2.2174759815107,-50.176950354946,6829977.03552246,2.26025972422475,-49.9381687770655,7573604.58374023,2.32992455669424,-49.6856917765303,8173942.56591797,2.32395931611596,-49.1870399652407,8569955.82580566,2.36911789869526,-49.5087683901472,9125709.53369141,2.39978089416905,-49.6662429885849,9642362.59460449,2.41184063090827,-48.6341295120679,9781837.46337891,2.4410672365124,-48.6872219214761,3274917.60253906,0.0287961149867047,-62.1875449756871,3792524.33776855,0.126531464486147,-55.1039205170615,4247665.40527344,0.266985217038998,-52.1053205435524,4726886.74926758,0.341910875302429,-50.5247125508759,5292892.45605469,0.362975256948457,-50.4507928433076,5754232.40661621,0.358158142185301,-50.6605613816708,6201744.07958984,0.371164080141474,-50.8927172042147,6795644.76013184,0.371416347294356,-50.176950354946,7279872.89428711,0.362360414253015,-50.39983711019,7773637.77160645,0.40293414250113,-50.4289644660993,8269309.99755859,0.373866330438553,-50.5649821757966,8789777.7557373,0.424700717570308,-50.0631237266702,9240865.70739746,0.388088338837443,-50.1119797767846,9781837.46337891,0.402350458134318,-48.6872219214761,10238885.8795166,0.423549321295334,-49.8859389368371,PCI_1m_x_02.pacq,1
3250122.0703125,0.435012201769346,-56.1306278639065,3722190.85693359,0.815138770539927,-52.6862301564901,4198551.17797852,1.47464746548389,-51.7574165914893,4677772.52197266,2.0225765411888,-50.2900924656724,5207538.60473633,2.15232466987004,-50.5826098934322,5305767.05932617,2.17119518974962,-50.002536132013,5990505.21850586,2.20038992514568,-49.5839654391971,6639480.59082031,2.22140295269525,-50.0058473921909,6911754.6081543,2.15453539253587,-49.787144095396,7540225.98266602,2.12164272608798,-50.2377971641245,7914543.15185547,2.17660629307111,-49.9666699371042,8392572.4029541,2.30106696539296,-49.5254319523535,8777618.40820312,2.28005947135384,-49.5797507477843,9479284.28649902,2.28349612683263,-49.9307138869306,10289907.4554443,2.45034069946555,-49.4135983266553,3250122.0703125,0.0914027062353466,-56.1306278639065,3722190.85693359,0.183444135020427,-52.6862301564901,4289388.65661621,0.301560325110124,-51.9021371465108,4781007.76672363,0.357825313780016,-51.0808259177114,5207538.60473633,0.352860089014869,-50.5826098934322,5708456.03942871,0.367917312950399,-50.9279582294666,6289958.95385742,0.349281767739045,-50.2121044929847,6790399.5513916,0.370921437354168,-50.7937278605726,7296323.77624512,0.362362157083514,-50.6990343157117,7760763.16833496,0.355744716182882,-50.3655934305211,8202552.79541016,0.39173138298268,-50.5865803747143,8777618.40820312,0.384042058243546,-49.5797507477843,9222030.63964844,0.374361458837543,-50.3578385169132,9725809.09729004,0.390711268542012,-50.5146780635407,10289907.4554443,0.423131252476642,-49.4135983266553,PCI_1m_x_02.pacq,64
3192424.77416992,0.404816981220454,-56.5211655811167,3733158.11157227,0.747899538910611,-53.1550111400135,3986120.22399902,1.34943286673671,-51.2783896494121,4680633.54492188,1.8437331020469,-50.937190438531,5019426.3458252,1.92662423511055,-50.5752314497872,5534410.47668457,1.90940436482608,-50.4332795788839,6072282.7911377,1.98531706527435,-50.6237288348629,6681203.84216309,1.94048243310381,-50.1316094254923,7196426.39160156,1.96931910130894,-50.6354519525744,7339000.7019043,1.9404990107457,-50.3209679370988,8276700.97351074,1.96855427274672,-50.6773992849138,8760452.27050781,2.05776787424461,-50.2062979754113,8760452.27050781,2.04481618439759,-50.2062979754113,9512186.05041504,2.06672133025807,-49.9061434601304,10097503.6621094,2.15909432664198,-49.9557791320867,3258943.55773926,0.0845339068554647,-57.054925556903,3733158.11157227,0.178973067119304,-53.1550111400135,4298686.98120117,0.27663209466586,-51.3426395239293,4783391.95251465,0.305253828344662,-51.9475584182748,5269050.59814453,0.329830593243438,-51.0187250359118,5706787.109375,0.308972903886239,-50.8489747762331,6297588.34838867,0.32938135167434,-51.1416104759658,6798028.94592285,0.320448165946056,-51.1460899053338,7223129.27246094,0.329366846475034,-50.8313763838004,7700204.84924316,0.324616847354061,-51.788962455153,8276700.97351074,0.349440599838236,-50.6773992849138,8760452.27050781,0.355449752551743,-50.2062979754113,9231805.8013916,0.342889553489701,-50.9546536118978,9778738.02185059,0.35601249949148,-50.5499889625086,10231733.3221436,0.377648666545602,-50.068182735207,PCI_1m_x_02.pacq,128
3278732.29980469,0.0737672055189092,-62.0380519318951,3715515.13671875,0.444056864898601,-54.5063545506944,4231214.52331543,1.1738524179867,-52.4637402781645,4499912.26196289,1.87198312842244,-49.0062241899224,4999876.02233887,2.11232597341783,-49.8589219520941,5433082.58056641,2.16435152790964,-50.3803153594668,6282806.39648438,2.22480187331628,-49.2319010724733,6282806.39648438,2.22810456362777,-49.2319010724733,7120847.70202637,2.20672088045412,-49.9247854804366,7398605.34667969,2.27295615724547,-49.829287669715,8262634.27734375,2.30760934541296,-50.0867508281849,8306264.87731934,2.35992941823762,-49.3071241635685,8999824.52392578,2.3687692864098,-49.9271467775673,9535074.23400879,2.39531224058176,-49.6345499189652,10175466.5374756,2.47408112887983,-49.1934004545121,3278732.29980469,0.0290950057201277,-62.0380519318951,3715515.13671875,0.12591747581429,-54.5063545506944,4231214.52331543,0.268323444083066,-52.4637402781645,4721403.12194824,0.338341345625044,-50.3461886320721,5272388.45825195,0.366129072357097,-51.1721953082819,5709648.13232422,0.347148853766699,-50.9977295926661,6282806.39648438,0.385720164564509,-49.2319010724733,6753206.25305176,0.362236496016553,-50.0941329174412,7236719.13146973,0.382228292121098,-50.3469918259224,7754802.70385742,0.384544568447804,-50.5838442097942,8262634.27734375,0.409566477131373,-50.0867508281849,8734464.64538574,0.370113138594084,-50.6127286541411,9211540.22216797,0.386331930427871,-50.5277944673689,9789943.69506836,0.398797583326759,-50.3781151809063,10249376.2969971,0.401742703301742,-50.599562901317,PCI_ambient.pacq,1
3212690.35339355,0.444075174437589,-56.1581267749341,3782033.92028809,0.812529541876315,-53.6521848276866,4143238.06762695,1.46845328164346,-50.1494013758202,4599809.64660645,1.99323073492042,-50.0813103401959,4748582.83996582,2.20800962646333,-50.2857043739875,5693674.08752441,2.14746714719757,-49.7701511629022,6126403.80859375,2.13298962432761,-49.987988885865,6784200.66833496,2.1465592722459,-50.0579423824123,6784200.66833496,2.10098334906103,-50.0579423824123,7612228.39355469,2.15005065572096,-50.0729529856179,7850885.39123535,2.15413612655689,-49.9589558411543,8326053.61938477,2.20992535922883,-49.7170655504737,8991956.71081543,2.31107600818572,-50.0541959184717,9310722.35107422,2.32112317873226,-49.6881599423379,9860992.43164062,2.38019665120343,-49.4798003317933,3212690.35339355,0.0930176313934374,-56.1581267749341,3782033.92028809,0.191442204101627,-53.6521848276866,4244089.12658691,0.289064681616811,-51.5658541699796,4748582.83996582,0.357352694809995,-50.2857043739875,5242824.55444336,0.364162230322414,-50.4669493691805,5799770.35522461,0.351715146692835,-50.8810323594151,6294250.48828125,0.350714966065547,-50.9146007742523,6784200.66833496,0.346739360270594,-50.0579423824123,7245779.03747559,0.355338121579905,-50.7314593496005,7798910.14099121,0.355386959564271,-50.815369360481,8218288.42163086,0.363291375779658,-50.6108115860261,8794546.12731934,0.368887765718388,-50.3783424464579,9266614.91394043,0.394713357461994,-50.1842271903815,9770870.20874023,0.380429279488895,-50.4513641445248,10265111.9232178,0.401116159617605,-50.824988339111,PCI_ambient.pacq,64
3273963.92822266,0.413424263436018,-55.8041677595864,3688573.83728027,0.760024998458726,-54.1533417612191,4186391.83044434,1.41162826043574,-51.6367833247168,4759788.51318359,1.92565848693148,-50.3308664881051,4759788.51318359,1.95116515815111,-50.3308664881051,5515098.57177734,2.0355362298263,-50.2628760042663,6017923.35510254,1.9900675579038,-50.0046898150064,6650209.42687988,2.00250427122441,-50.2251214264074,7075548.17199707,1.97645719352224,-51.0130846284745,7513284.68322754,1.97961876790092,-50.2293474274849,8105516.43371582,1.99303125553726,-50.0634886604159,8561849.59411621,2.06611977096037,-50.4548181346529,9159326.55334473,2.11195705132652,-49.9527835441815,9732961.65466309,2.15224480579404,-50.2119426191408,9905338.28735352,2.21880639518336,-50.1489894268585,3273963.92822266,0.088383489201453,-55.8041677595864,3720283.50830078,0.174382336563845,-54.1628422100401,4268407.82165527,0.288002509326937,-51.8797320321221,4759788.51318359,0.335662789329653,-50.3308664881051,5237340.92712402,0.333094137011633,-50.4810270161773,5703687.66784668,0.326163974690533,-50.4775649106274,6229877.47192383,0.334746784911275,-51.1121822020579,6732940.67382812,0.326469126429681,-51.0566076459126,7204532.62329102,0.320496666488334,-51.5428433711385,7768630.98144531,0.326871848374069,-51.0232094893738,8220434.18884277,0.3233453622593,-51.5810172262359,8733034.13391113,0.346809351197978,-50.5797520027933,9232282.6385498,0.362141839799685,-50.6972914795565,9732961.65466309,0.35975378887241,-50.2119426191408,10275840.7592773,0.380283320639878,-50.2368828739211,PCI_ambient.pacq,128
