H6_freq,H6_power,H6_db,H7_freq,H7_power,H7_db,H8_freq,H8_power,H8_db,H9_freq,H9_power,H9_db,H10_freq,H10_power,H10_db,H11_freq,H11_power,H11_db,H12_freq,H12_power,H12_db,H13_freq,H13_power,H13_db,H14_freq,H14_power,H14_db,H15_freq,H15_power,H15_db,H16_freq,H16_power,H16_db,H17_freq,H17_power,H17_db,H18_freq,H18_power,H18_db,H19_freq,H19_power,H19_db,H20_freq,H20_power,H20_db,U6_freq,U6_power,U6_db,U7_freq,U7_power,U7_db,U8_freq,U8_power,U8_db,U9_freq,U9_power,U9_db,U10_freq,U10_power,U10_db,U11_freq,U11_power,U11_db,U12_freq,U12_power,U12_db,U13_freq,U13_power,U13_db,U14_freq,U14_power,U14_db,U15_freq,U15_power,U15_db,U16_freq,U16_power,U16_db,U17_freq,U17_power,U17_db,U18_freq,U18_power,U18_db,U19_freq,U19_power,U19_db,U20_freq,U20_power,U20_db,filename,channel,frame
3285646.43859863,2281.78238852827,-18.6096624085652,3627777.09960938,3815.0108042171,-14.8536740309247,4280567.16918945,6871.32210050368,-13.5162814826882,4594802.85644531,11137.9416833449,-11.3340575245312,5004644.3939209,15770.1495915929,-8.85964597678093,5504369.73571777,18833.7846187958,-8.32650634099737,5802869.79675293,17267.6590672961,-9.19568699365277,6208181.38122559,12809.1509809506,-11.3882510524578,6846666.33605957,10800.3509208422,-12.0225342070148,7569789.88647461,10730.1977371849,-11.7985939779843,7768392.56286621,9191.15962394084,-12.6131626322091,8590936.6607666,6486.14446218303,-13.7662285151014,8896827.69775391,4836.40558853929,-13.7922710849712,9396791.45812988,4298.80784089445,-16.1361346313426,9880542.75512695,3499.59472052101,-16.0356699028395,3285646.43859863,428.521721679156,-18.6096624085652,3751754.76074219,824.826640378211,-15.0180747787909,4280567.16918945,1407.22142520597,-13.5162814826882,4748821.25854492,2183.48939336069,-12.1117392393137,5284547.80578613,2762.48373762762,-10.7800970055459,5784511.56616211,3291.87674052735,-9.54505777613856,6208181.38122559,2428.96482123983,-11.3882510524578,6772041.32080078,1972.4811569922,-12.3890733891957,7273674.01123047,1627.83837981374,-13.1036041811305,7768392.56286621,1779.77014067992,-12.6131626322091,8222579.95605469,1243.22338803797,-14.0636566114752,8777141.57104492,923.408199551442,-16.1080701174323,9210824.96643066,754.238134658954,-16.2699025100765,9709835.05249023,687.512953883413,-17.0093868796207,10221719.7418213,454.358332133907,-19.4077928518571,PCI_1000x_01.pacq,128,24
3272056.57958984,4704.7135872471,-15.3697922154927,3772020.33996582,8089.106859929,-13.05899197303,4270315.17028809,14268.0049905596,-10.8575248198392,4556179.04663086,22394.1914573965,-8.93507120182142,5201816.55883789,31275.8052623462,-7.13887934278073,5556344.98596191,38018.4337671224,-6.1533678484905,5865573.88305664,34662.1732935727,-7.04172505051838,6369113.92211914,25668.4431711484,-8.79020316191604,6738662.71972656,21703.817366769,-9.49419945104697,7539987.56408691,21646.4876726134,-9.45917025097296,7799863.81530762,18457.1291927571,-10.3571827085245,8208036.42272949,13017.7512448514,-11.6253343174642,9092330.93261719,9750.44395269354,-12.7950168641505,9592533.11157227,9082.44924556844,-12.7480769558174,9850978.85131836,7343.6359057736,-13.7977000883555,3272056.57958984,952.674788757532,-15.3697922154927,3772020.33996582,1894.96388550192,-13.05899197303,4270315.17028809,3059.04560187095,-10.8575248198392,4757165.90881348,4489.53398405794,-9.65243894978601,5201816.55883789,5576.24846574533,-7.13887934278073,5738735.19897461,6585.83567498787,-7.73827339228182,6238698.95935059,4527.2803855679,-8.87293832421839,6738662.71972656,4018.40976906936,-9.49419945104697,7250547.40905762,3545.60200512209,-10.3128547538109,7799863.81530762,3632.21463630888,-10.3571827085245,8208036.42272949,2501.83941388961,-11.6253343174642,8708000.18310547,1827.28517848098,-13.2968462630407,9273052.21557617,1612.48880269719,-14.3168505434405,9725570.67871094,1504.00318403389,-14.232816555499,10265588.760376,983.784263565026,-15.3139254717069,PCI_1000x_01.pacq,128,25
3077268.60046387,5456.30317184901,-15.0050715057558,3659725.18920898,9041.45621708129,-12.3427928308211,4273653.03039551,15749.0294906616,-10.1432753417653,4669189.453125,25156.7859435838,-7.53199169517969,5169153.21350098,35465.6691536545,-6.74950458388617,5669593.81103516,42700.2386852592,-6.43309606371052,5804300.30822754,38079.2734344418,-7.31227095386059,6746530.53283691,29807.25944418,-7.36765160630751,6746530.53283691,26536.9645797527,-7.36765160630751,7246732.71179199,26492.5570030453,-7.44021142966818,7812738.4185791,20606.2539059162,-9.77757033896259,8283615.11230469,14655.7861487152,-11.2455007797001,8763313.29345703,11439.3190615696,-12.3635844514315,9665250.77819824,10102.0242282324,-11.5972295819385,10018587.1124268,7520.00689701431,-13.3841451602173,3254890.44189453,1084.56941302992,-15.6252687093488,3770589.82849121,1938.7117824584,-13.6579825445611,4273653.03039551,3387.97762065926,-10.1432753417653,4777431.48803711,5058.89145613749,-7.83040209508397,5205869.67468262,6076.24910387428,-8.23588008936193,5717039.10827637,6712.35828724822,-8.14470691077147,6258964.53857422,5030.52381767592,-7.80621276279105,6746530.53283691,4557.72145975658,-7.36765160630751,7246732.71179199,4280.97361844499,-7.44021142966818,7716894.14978027,4280.06217781031,-10.2383185125333,8283615.11230469,2925.4436648511,-11.2455007797001,8763313.29345703,2088.56185775597,-12.3635844514315,9275197.98278809,1713.88996358605,-12.66141325475,9760618.20983887,1505.20040436391,-13.6630230576304,10219812.3931885,997.69158172802,-14.495560186646,PCI_1000x_01.pacq,128,26
3124475.47912598,5664.65947180889,-14.0202192577287,3734827.04162598,9386.18468006237,-9.53219196990401,4234790.80200195,17279.9409012243,-8.91134841933013,4708766.93725586,27634.4430699016,-7.81249352427911,5145072.93701172,39184.9504120014,-4.99321009070959,5645275.1159668,46560.7549651671,-3.74353654424603,5861997.60437012,43598.4132940158,-5.0521128663587,6362199.7833252,34074.9453090995,-6.03501013414435,6793498.99291992,28631.9548394942,-7.33563151960679,7495641.70837402,27892.53433015,-7.68860654030538,7858514.7857666,23454.7162320815,-8.51493209212224,8329391.47949219,16684.16704737,-9.06651977961426,8823156.35681152,12409.4642854885,-9.84267213019405,9725809.09729004,10781.7684737116,-11.6792474398875,9725809.09729004,8686.77470529184,-11.6792474398875,3234863.28125,1038.85639878547,-14.899882137695,3734827.04162598,2164.98562437021,-9.53219196990401,4234790.80200195,3669.42603737863,-8.91134841933013,4708766.93725586,5665.7853822857,-7.81249352427911,5281209.94567871,6915.97098991188,-6.56062220554902,5781412.12463379,8089.37717709537,-6.04219621988096,6232023.23913574,6084.00027204157,-8.00241399597119,6793498.99291992,5268.98804245522,-7.33563151960679,7295370.10192871,4525.56984781659,-9.46322982913991,7711172.10388184,4690.26067582372,-9.48287228600467,8219480.51452637,3253.41613931815,-9.68106437309557,8738279.34265137,2344.85165869753,-11.2088364434779,9292125.7019043,1910.19495713952,-12.6247190536846,9725809.09729004,1696.43489081582,-11.6792474398875,10292053.2226562,1132.64835050354,-14.6709536431075,PCI_1000x_01.pacq,128,27
2940893.17321777,7812.2277462081,-13.4898227025579,3765344.61975098,13465.8982930069,-10.8767013711711,4265308.38012695,23727.0955134583,-8.01731119000874,4777908.32519531,37774.7483842437,-6.4959672387102,4870653.15246582,53707.5518720326,-4.22268685109239,5278110.50415039,64338.7402962549,-4.90440114761423,5778074.26452637,57994.0645500532,-5.0137320741568,6280660.62927246,43869.2792346343,-5.64266320649568,6874561.30981445,37411.9523997386,-6.09004295847151,7379770.27893066,37073.4197587478,-6.73622726067784,7870912.55187988,31202.5468671339,-7.4504939567981,8223772.0489502,22502.6673525605,-9.11051378547938,8841037.75024414,17088.3726945704,-9.96404249752442,9262084.9609375,15097.5819539693,-10.3478996024337,9725332.26013184,11835.8900730889,-12.0198559402219,3240585.32714844,1516.56418632646,-14.3220840018319,3765344.61975098,3007.67191927221,-10.8767013711711,4265308.38012695,4849.85152209869,-8.01731119000874,4777908.32519531,7715.35513733422,-6.4959672387102,5278110.50415039,10005.0931794369,-4.90440114761423,5778074.26452637,11209.004748657,-5.0137320741568,6280660.62927246,7932.55518731675,-5.64266320649568,6786584.85412598,6518.21324113204,-8.43368855810577,7266998.29101562,5794.64724615357,-8.90804596861914,7730245.59020996,6167.0025025667,-7.81828657127502,8223772.0489502,4368.11387336782,-9.11051378547938,8711814.88037109,3194.38726580785,-10.4921457768991,9262084.9609375,2675.21173593412,-10.3478996024337,9725332.26013184,2385.67763814118,-12.0198559402219,10251998.9013672,1736.03561038897,-13.105064592232,PCI_1000x_01.pacq,128,28
3277778.62548828,8583.24170265661,-13.0391640985723,3783226.01318359,13898.9215333829,-11.1368838769706,4174947.73864746,23318.418494047,-7.77897242565932,4758596.42028809,38056.1462927354,-5.65771209741256,5236148.83422852,56207.2596836355,-5.22557732548298,5680561.06567383,67365.5065974964,-3.33517919706192,5736112.59460449,59680.8194189438,-4.47373611182646,6436109.54284668,47411.8220697136,-6.07271759707805,7279396.05712891,41722.8644343403,-6.1441448915347,7279396.05712891,40989.0271041741,-6.1441448915347,7714986.80114746,31372.0364976251,-6.61628159636318,8254051.20849609,22960.2369506593,-8.6887474881553,9104013.44299316,18982.7639201563,-9.85813613221707,9627819.0612793,16918.2090119941,-10.716102678793,9704589.84375,12399.2674143877,-11.1747869742816,3277778.62548828,1732.15213689199,-13.0391640985723,3783226.01318359,3024.68052070421,-11.1368838769706,4228591.91894531,4942.21469981231,-9.08137128568353,4758596.42028809,8260.68620151991,-5.65771209741256,5236148.83422852,10765.3913260387,-5.22557732548298,5736112.59460449,11430.8399272894,-4.47373611182646,6250381.46972656,8356.93599368989,-6.12686888712708,6741046.90551758,7600.46832936744,-6.26986406808408,7279396.05712891,7047.03049983135,-6.1441448915347,7714986.80114746,6613.0647914951,-6.61628159636318,8254051.20849609,4380.78061402264,-8.6887474881553,8706092.83447266,3297.95731464568,-10.5753179072822,9295463.56201172,2875.90204306886,-11.3858310849831,9704589.84375,2493.28041558801,-11.1747869742816,10204553.604126,1586.32134609373,-13.106394698602,PCI_1000x_01.pacq,128,29
3250837.3260498,9921.26819725553,-12.2862634193301,3677606.5826416,16126.3585246859,-10.4061523814552,4006147.38464355,27408.8994694259,-8.14683079902277,4753351.21154785,45199.5876843573,-5.23501967577797,5226135.25390625,65783.9263726552,-3.86072833213762,5662679.67224121,76224.1960889489,-3.5841411134871,6162643.43261719,65609.4023952987,-3.45943087802423,6361246.10900879,53094.1789430441,-4.74747220881988,6797313.69018555,47496.2628081868,-5.39442240872618,7695913.31481934,45857.2456499559,-5.72934931965115,7842779.1595459,35631.1320961376,-6.88225481820285,8260726.92871094,26514.6484180556,-8.19827220580628,8892536.16333008,21196.1532410977,-9.39839250122175,9397029.87670898,18679.0310225404,-9.39863355770604,9896993.63708496,13855.9907090457,-10.3610132210196,3250837.3260498,1995.81534699128,-12.2862634193301,3798007.96508789,3445.42298153174,-10.6895369406862,4230022.43041992,5921.45000739319,-8.22806471236139,4753351.21154785,9556.62431749977,-5.23501967577797,5226135.25390625,12208.0382896203,-3.86072833213762,5726099.01428223,12604.7469066971,-3.99881139839939,6237506.86645508,9336.05944843533,-5.51179744481017,6797313.69018555,8779.7405239461,-5.39442240872618,7225751.87683105,7595.90586083874,-7.35696636357289,7730245.59020996,6648.20122205803,-7.51451259233948,8260726.92871094,4568.95216716455,-8.19827220580628,8760690.68908691,3495.20776769375,-10.2310115866167,9250402.45056152,3227.21879150833,-11.068784770673,9791135.78796387,2712.51006862393,-10.6813921816139,10270595.5505371,1874.04657529488,-12.3935622853049,PCI_1000x_01.pacq,128,30
3283262.25280762,10306.1224835475,-11.3162191549596,3764152.52685547,16319.7837862929,-9.77976171228188,4043579.1015625,26809.8182524493,-7.13109902817072,4543542.86193848,44229.3931547335,-4.85160692656982,4929304.1229248,66904.2224888928,-3.10622307129347,5453586.57836914,79976.2124073388,-2.21380957619928,6114482.87963867,67105.0291815836,-3.19129187931146,6251335.14404297,52111.1359695843,-4.56276614197716,7114410.40039062,47517.051423243,-4.86894324034546,7495641.70837402,46421.0644149128,-5.16378120770316,8145570.75500488,35670.0743463898,-5.73901077086254,8645534.51538086,26762.5581121158,-7.31113190187667,8910894.3939209,21370.7346111693,-8.99978119100302,9493589.40124512,18823.1053463481,-8.91392056960106,9705066.6809082,13650.358783993,-10.1703368451392,3283262.25280762,2039.01879342343,-11.3162191549596,3764152.52685547,3461.34293427335,-9.77976171228188,4281997.68066406,5904.16263308473,-7.73801185837077,4704475.40283203,9772.99042429464,-6.08394069444406,5275011.06262207,12634.855530049,-4.60411260882884,5774736.40441895,13205.2704395243,-4.2737943627428,6251335.14404297,9356.20728735638,-4.56276614197716,6735324.85961914,8165.47541284065,-6.3645919351272,7250547.40905762,7519.05653849787,-7.18670838299654,7788658.14208984,6637.45803049282,-5.86075921732709,8296012.87841797,4982.30862133438,-7.62452296990912,8728981.01806641,3901.90974182611,-9.48914020405598,9213447.57080078,3416.40583828904,-9.23951082058973,9705066.6809082,2974.79029282643,-10.1703368451392,10241985.3210449,1921.60240223293,-12.1662861904968,PCI_1000x_01.pacq,128,31
2856254.57763672,8928.36942929534,-12.3710514484939,3564596.17614746,14751.9211983496,-9.48379510337616,4176139.83154297,25314.2727142244,-7.44638076184919,4647016.52526855,41627.5170283633,-5.80505115822402,5032539.36767578,61987.2225273973,-3.32169677954453,5501747.13134766,73250.0650091393,-3.10692561052125,5753993.98803711,61176.8210399314,-3.96366341200368,6253957.74841309,49385.5504647207,-4.25375562258447,6928443.90869141,43937.0950318716,-5.31219723227132,7389068.60351562,41358.7161744491,-5.75634467617037,7788658.14208984,31745.7452200648,-7.29081856560454,8640050.88806152,24762.535755465,-7.60321583014972,8877754.21142578,20066.9744167849,-9.42535352145115,9449005.12695312,17535.8422650584,-8.8497530446941,9789228.43933105,12708.7460677855,-9.68994787136048,3265142.4407959,1808.63946710533,-12.4659979665406,3756761.55090332,2979.12668844059,-11.3006183130452,4246234.89379883,5356.09897827141,-9.05752009149762,4785060.88256836,8771.4386720417,-6.27894524588561,5245447.15881348,11391.7757989896,-4.47109780578073,5753993.98803711,12166.9384185688,-3.96366341200368,6253957.74841309,9036.08484373548,-4.25375562258447,6796360.01586914,7522.52597276644,-6.18623074450046,7202148.4375,6800.97283483672,-6.88281731610036,7788658.14208984,5909.34512858546,-7.29081856560454,8290767.66967773,4288.90659733619,-7.70928802046115,8758068.0847168,3476.62883974536,-9.78050390073496,9289264.67895508,3133.01612720231,-10.1165697416652,9789228.43933105,2557.35942835985,-9.68994787136048,10257959.3658447,1663.34626937432,-11.80025587081,PCI_1000x_01.pacq,128,32
3000020.98083496,0.0705642881731052,-61.6852294891176,3499984.74121094,0.45504819547146,-48.8678572233292,3999948.50158691,1.19899014592516,-48.2709369593006,4499912.26196289,1.85008265492095,-50.0769544156316,5000114.44091797,2.13077553638592,-50.2574120244624,5303144.45495605,2.09786962874711,-49.1393509838476,5932331.08520508,2.25829835078197,-49.5076786748041,6500005.7220459,2.28668314099882,-48.8471102093855,7297515.86914062,2.22584275232024,-50.2876932209367,7304430.00793457,2.25141442750886,-49.7048371764687,7863283.15734863,2.29152029157376,-50.2482824126922,8675098.41918945,2.32282280778492,-49.0575117362284,9236097.33581543,2.35060152675617,-49.4690148791378,9236097.33581543,2.43008503802002,-49.4690148791378,10263204.574585,2.45869159742519,-49.0553558703223,3294706.34460449,0.0269882258283973,-61.810371611749,3776788.71154785,0.134731896172431,-54.6682025316293,4292011.26098633,0.256231858354412,-51.7147092363625,4777431.48803711,0.339947205399458,-51.4549687413694,5298852.92053223,0.347016856264038,-50.7716961466354,5742549.89624023,0.363366083034531,-51.3048275751907,6266117.09594727,0.388690739124109,-50.5251594796874,6714820.86181641,0.366212470264053,-50.6226552362563,7297515.86914062,0.373005093215344,-50.2876932209367,7769346.23718262,0.401322221860805,-50.405515789548,8241891.86096191,0.379903388704134,-50.2643325503392,8799076.08032227,0.392398815224106,-50.6575284893459,9236097.33581543,0.400651237328641,-49.4690148791378,9731769.56176758,0.390268835115718,-50.6030942478569,10263204.574585,0.410349398248081,-49.0553558703223,PCI_1000x_02.pacq,1,1
3000020.98083496,0.075794049833321,-57.0289141435668,3798007.96508789,0.462417971535455,-55.1689274933109,3999948.50158691,1.21155958638712,-48.0581035117881,4499912.26196289,1.84948706286116,-40.7504187578009,5000114.44091797,2.15898098083981,-42.7095530530976,5500078.20129395,2.20319228392025,-47.4575663634546,6000041.96166992,2.20828004546623,-43.4885121646535,6500005.7220459,2.30006768771667,-47.626797803111,6999969.48242188,2.25672851380513,-44.6434209594344,7652282.71484375,2.29297676133208,-49.9664068331698,7809638.97705078,2.34700917484721,-49.2220668572255,8333444.59533691,2.38288232630648,-49.6107870726082,9248971.93908691,2.40583042634226,-49.1833132765708,9248971.93908691,2.39781944409863,-49.1833132765708,9891033.17260742,2.3839032080749,-48.5045228908923,3293752.67028809,0.0302593575256687,-61.2096547631731,3798007.96508789,0.131410447443225,-55.1689274933109,4238367.08068848,0.257525997229091,-52.7706819323666,4714250.5645752,0.3380522460435,-50.1765568750317,5284786.22436523,0.367933904274452,-50.4874158450421,5737304.6875,0.351963860439118,-51.2650281221779,6290674.20959473,0.390402487095738,-50.5912147916167,6703615.18859863,0.393633256208205,-50.9255621573126,7215738.29650879,0.363755737441288,-50.8834031179612,7715463.63830566,0.395810940559918,-50.3717799796485,8238315.58227539,0.377232052873685,-50.6731857534239,8793592.45300293,0.398680419656799,-50.5588051952915,9248971.93908691,0.395674534900823,-49.1833132765708,9778738.02185059,0.387045891003833,-49.9265963928366,10243892.6696777,0.405809419948961,-49.8853559047871,PCI_1000x_02.pacq,1,2
3000020.98083496,0.0707498105637061,-60.4064208287141,3499984.74121094,0.447797855687241,-44.6705884975492,3999948.50158691,1.24835148004718,-39.8798350245401,4499912.26196289,1.86956253073623,-40.0703474899259,5000114.44091797,2.21568266829061,-37.041884642808,5500078.20129395,2.28212782340368,-36.9302299441079,6000041.96166992,2.27039070921195,-39.2543552545271,6500005.7220459,2.20002571850368,-47.5836994237144,6999969.48242188,2.22095993911482,-41.6637974754767,7783651.35192871,2.32525734257212,-49.3369419854178,7999897.00317383,2.32036199428137,-48.1428329555134,8597135.54382324,2.34777852906681,-48.9900305678772,9000062.94250488,2.34342421784468,-46.1628394466872,9500026.70288086,2.40600238558285,-47.3995227834983,9869337.08190918,2.44478279501142,-48.9119403099057,3275632.85827637,0.0271156030570578,-61.9897060982466,3762722.01538086,0.12454888315465,-55.4118297147517,4261732.10144043,0.270362831095069,-51.8346417972761,4740715.02685547,0.327440875148454,-50.8476664168201,5205154.41894531,0.360584966582482,-50.3744232024946,5744218.82629395,0.351507438706115,-49.867457824301,6275177.00195312,0.365164293662931,-50.7041429340326,6793975.83007812,0.345905984000651,-51.0056284816151,7210254.66918945,0.373437536375395,-50.3661546330003,7783651.35192871,0.395744708674077,-49.3369419854178,8223295.21179199,0.390466463352893,-50.3089041389852,8700132.36999512,0.404098257631165,-49.8128087428808,9270668.02978516,0.399952920196333,-50.7346360226079,9773731.23168945,0.41008746311225,-50.5584475438384,10216951.3702393,0.405118525834248,-49.790828791317,PCI_1000x_02.pacq,1,3
3000020.98083496,0.0707432367288441,-58.2570593996284,3499984.74121094,0.445426322544772,-49.8500113054889,3999948.50158691,1.22496166288361,-43.9840547149941,4499912.26196289,2.5684562692818,-29.6674427873716,4999876.02233887,3.03124669403237,-28.6148693530219,5500078.20129395,2.76253692711467,-30.6624585600984,6000041.96166992,2.29404742760986,-38.2559446274364,6500005.7220459,2.27571624800249,-48.6507134810207,6999969.48242188,2.42108652195979,-36.0306149859682,7499933.24279785,2.34880824564834,-44.6837868460224,7745981.21643066,2.3134208986284,-49.3782312338578,8500099.18212891,2.37575730356076,-48.177703940701,9000062.94250488,2.3675436777286,-45.8300390344605,9338140.4876709,2.41542526998757,-49.383792697585,9921550.75073242,2.51676302829517,-49.0769636810094,3287315.36865234,0.0275155321054657,-61.1922196977442,3775596.61865234,0.123303679872372,-55.6684499059854,4234790.80200195,0.274730642027242,-52.1611791135799,4739999.77111816,0.342332647568183,-50.6155883024925,5241394.04296875,0.366951631151746,-50.6921661016851,5730628.96728516,0.375850969534473,-50.2616884709367,6203174.59106445,0.367485480514635,-51.0727151104614,6717681.88476562,0.373573254022391,-50.9319353525952,7249593.73474121,0.38869063602902,-50.7172001222293,7745981.21643066,0.390439369724858,-49.3782312338578,8278846.74072266,0.396511806319788,-49.4660572304981,8781909.94262695,0.39569534232364,-50.3935682663014,9254455.56640625,0.405374885789336,-50.5938306345818,9712696.07543945,0.417836497833123,-50.6965364165657,10218620.300293,0.43205269186943,-49.8311853735713,PCI_1000x_02.pacq,1,4
3000020.98083496,0.0829476253421214,-50.1140604724673,3499984.74121094,0.530410743886384,-40.4545907280745,3999948.50158691,1.85022271767015,-31.0833868108271,4499912.26196289,4.39589756855284,-24.6416791302125,4999876.02233887,5.70566005717336,-22.8786778748763,5499839.78271484,3.18697202871957,-29.0874473988181,5999803.54309082,2.56318452937287,-34.2742337426237,6500005.7220459,2.64613770087018,-32.3820417400708,6999969.48242188,2.57496836944519,-33.8342875751175,7499933.24279785,2.39851396000104,-37.0607014659801,7999897.00317383,2.3964276733666,-42.3669612409276,8499860.7635498,2.42957499779196,-42.2191341987456,9000062.94250488,2.3774427643129,-46.5731550052832,9500026.70288086,2.41343362400974,-47.77578105729,9997844.69604492,2.38338316204369,-48.7217336553667,3293752.67028809,0.030326745653854,-60.9930491606569,3790378.57055664,0.135256961160868,-54.5049402598527,4202365.87524414,0.270162633397783,-51.5765564412944,4734277.72521973,0.353570767542059,-51.4972035970068,5245447.15881348,0.364410735183153,-50.7965464309114,5758285.52246094,0.362244499326352,-50.770866454777,6249666.21398926,0.353671908437836,-48.8158351142724,6761789.32189941,0.383827757433357,-50.0480665693723,7225513.45825195,0.376296050807144,-50.4298250755312,7726669.31152344,0.369886206238055,-50.3129074211783,8272886.27624512,0.38425066764366,-51.0047304477442,8704423.90441895,0.396482954224831,-50.7175581198337,9205341.33911133,0.397121958497596,-49.7761756767319,9727716.44592285,0.376762065221389,-50.7939051887413,10244369.5068359,0.388985759175874,-50.8370058367221,PCI_1000x_02.pacq,1,5
2999782.56225586,0.0828049376402613,-49.1763899854797,3499746.32263184,0.63028857226316,-36.9734187517695,3999948.50158691,2.39618384423446,-28.9963863665902,4499673.84338379,4.27702359653816,-26.9867577594946,4999637.60375977,7.61293722907929,-23.13884699132,5499601.36413574,11.2439616757711,-20.7253996781062,5999565.12451172,10.4966979825438,-21.3214396469131,6499528.8848877,7.97462451673996,-23.4177728686483,6999254.22668457,6.4064712894081,-25.5171089589243,7499217.98706055,5.93565207749956,-26.063932116466,7999181.74743652,4.90731431505612,-28.0780033567824,8499145.5078125,4.09464810642568,-29.6659546912627,8999109.26818848,3.30962085460852,-33.7214227474846,9499311.44714355,2.74246829609595,-38.6973177240864,9999036.78894043,2.56910191151026,-43.150237250437,3297090.53039551,0.0296130699137758,-61.0314027091882,3764152.52685547,0.124750085689429,-55.3829723442521,4264593.12438965,0.276555067167204,-52.6848764575579,4776954.65087891,0.348762841870382,-51.027855598638,5256175.99487305,0.353334407978572,-50.949130862952,5730390.54870605,0.344520578394808,-50.8255744048597,6237745.28503418,0.364208709489859,-51.1988742466519,6779670.71533203,0.377579768089445,-49.7121895640325,7253408.43200684,0.369769117301659,-50.4385080425016,7766008.3770752,0.390532362665769,-50.9284253316505,8220195.77026367,0.393682766127653,-50.3352249039965,8781433.10546875,0.391234311216755,-49.3483647666039,9250640.86914062,0.422785778837174,-50.6269677923553,9722948.07434082,0.406512952906655,-50.1473346846726,10296821.5942383,0.384935911038192,-50.6434258363997,PCI_1000x_02.pacq,1,6
2999782.56225586,0.179986319682231,-41.4317305516467,3499984.74121094,1.57341406711428,-32.2842968941785,3999710.08300781,5.9590392131929,-27.8821276332278,4499912.26196289,17.1539181074503,-22.4038553096065,4999876.02233887,35.3135210907847,-19.1935771587234,5499601.36413574,43.5795821632028,-19.0762024549672,5999088.28735352,31.6991096772838,-21.5411202753394,6499052.04772949,23.8808396438651,-23.5459900550394,6994962.69226074,22.5800150849975,-23.042515546463,7494926.45263672,20.8782459562986,-22.3633909364437,7994890.2130127,18.9987838494234,-23.6550949992239,8494853.97338867,15.8823399970464,-24.7862814939674,8994817.73376465,11.3980495598725,-25.773558893299,9494781.49414062,8.10504806258501,-28.3864897747918,9994983.6730957,6.02604758697638,-29.7997604951778,3268003.46374512,0.0306753322068462,-61.5076281919909,3769159.3170166,0.142030413771495,-54.0859189849178,4256725.3112793,0.293085730790467,-50.7342574187129,4748106.00280762,0.396804558237893,-49.9589586472367,5261182.78503418,0.475764010767472,-49.5050963166376,5769014.35852051,0.483500980150096,-48.8648070412412,6266832.35168457,0.483651355905498,-49.5043823835947,6709814.07165527,0.415454485591447,-49.6804182017164,7276058.19702148,0.443192455020571,-50.0382085679919,7704973.2208252,0.423246167119616,-50.4227068171812,8223056.79321289,0.42957347922711,-49.5295893631644,8751630.78308105,0.425491533996824,-49.7891685642138,9261131.28662109,0.423065353846841,-49.967253719739,9787559.50927734,0.429107632487654,-49.7596137589793,10271787.6434326,0.422966820974833,-50.60659549154,PCI_1000x_02.pacq,1,7
2997875.21362305,0.284271287499665,-43.2542593077847,3498554.22973633,2.39462169218495,-33.7699808692079,3999710.08300781,10.7928360962412,-25.0737055633452,4499673.84338379,31.2142166282925,-19.7181376113711,4999637.60375977,51.661233611481,-21.2212283394127,5496740.34118652,68.963465469366,-20.7816025157876,5995512.00866699,71.8950278219837,-20.4243883112011,6495714.18762207,61.2231179109473,-21.374590045865,6995677.94799805,59.2359623940319,-21.9420875952224,7494449.61547852,62.2977712926348,-20.3459532054237,7994413.37585449,51.6311068939475,-20.7704329213293,8494615.55480957,35.6032974268857,-23.0727926965893,8992910.38513184,22.3248633444846,-25.9808572480942,9492874.14550781,14.6566423706998,-29.1277743001352,9992122.65014648,9.77778401764724,-30.4296292253639,3297567.36755371,0.0304815803976802,-61.3509957313997,3784894.9432373,0.138624998456473,-54.7904484676004,4215002.05993652,0.353140258362455,-49.8896636868955,4746913.90991211,0.503625211637095,-48.8651076939835,5245685.57739258,0.721054536495126,-46.944139074109,5747318.26782227,0.750458640741984,-46.8683725397014,6299257.27844238,0.648687439374753,-47.6728531471602,6769180.29785156,0.59244170711504,-47.7652445963024,7214784.62219238,0.535379475075519,-48.4220443987942,7769107.81860352,0.532401688620329,-48.8143195280541,8292436.59973145,0.484209891218525,-48.8402054904172,8783578.87268066,0.519605049154412,-48.7582635523082,9212970.73364258,0.431501412844241,-49.7289095605528,9792566.29943848,0.432958128789211,-49.9063177730408,10285139.0838623,0.446324631933777,-49.9996270063408,PCI_1000x_02.pacq,1,8
